,str0,int1,float2,float3,str4,str5,str6
6899,rppDHORlWl,910,0.390535793281651,0.35655714883133316,WwpnifvsUKCmMW,XFTEyaaHuxR,cdYHReqGbIPmvNOlwIX
6900,ZWOVhFCveSuYwex,161,0.9658375958730129,0.883007939972361,uJwQeYKO,NrOgYgGYMdEpX,ZtIKLYHRv
6901,EmxvrVLCJQIiWEHwow,808,0.31059332673934614,0.3755718670683248,xngLPQHBaEfiY,McLVfPbSQuLR,rDwrq
6902,ovYCqWuAHmYd,511,0.7304084665809422,0.05048416015916679,DjerxsbLIX,yLKlLltIzMkurddGlX,lbvCVUFEkSulFDjUTc
6903,CFOaz,982,0.05937813014698656,0.4514378979959208,amfBOyUbxufSo,EqYOgvoDgDWfbVFVHI,WWMbYRjSDPfdNKGwnMCr
6904,NlkRVBfev,498,0.1074256145057455,0.7641132086811735,ozcko,zbUVJ,vODSWGM
6905,YVxhLogcBPlUDuJ,859,0.03411267728024603,0.6704843869217026,oSiGaOlhwiroLUnyxjrV,mfjKMkIbZApEM,BLgXjJXte
6906,iNrLfIhjowfWyoPcBkaR,372,0.24458672796309755,0.6305917781390595,kPHICvZhoDiDcWK,ctZBFIwsFtsq,LCJgQsBIbOLP
6907,CXhzPChCD,653,0.12087053093248268,0.23745179541893424,MhVTAsVFqc,FjhriHTltE,VXDeKCosoASCLlKTL
6908,DmvsvHliIcdiKQDAGX,379,0.5610216002962581,0.19523759668660257,WkDNQVuWlzq,WWLQyKnnkyXdy,ZSSjPoXABzpXMnKBW
6909,XiZIkUXuaejfAeib,337,0.406474356175333,0.13565324161899006,NpFZBxLfMZgMfTf,omfarED,NWfDuvoXh
6910,KMeIYNfjLFzyXLP,710,0.43431557702105383,0.1185586270434632,URnzgfiEB,FLAPkvp,YmgnsniKXcpImDHTHiZs
6911,UmXMpiJnRBSTsBQG,613,0.9185609983085856,0.5438898273779533,KpvHKvjVfJBgtjEUHyLX,nkEgYPZfjGRc,KwDSuOhtfemcDV
6912,QEVGCVuEaiy,776,0.29651425091512384,0.7767600137780214,HqdogRZgIRlynLlpvff,DppJDPNAmDfprox,luEHYroJuFBhXVOya
6913,LwFObYObUBX,80,0.1468807708456037,0.2740364387337385,nSHCmkREniGaattpUwvU,EevoeICR,RArfcFFAgJj
6914,mkUWOqsC,359,0.3899120590825401,0.34506851950882655,paTDTR,cYVrTCHgFe,IdFOOyyqYYR
6915,eDhfKPGU,247,0.46773744963565,0.4992067009881973,TQxvVVlZSZgFrvXxvUzV,hluwGqC,QafWkkTCSnCiZKqqrZy
6916,dCGtJzxm,43,0.20363518494922783,0.6292301814325303,ETNNcPa,ARseuPoekgpIGSFZn,bEJwPxyHEok
6917,JPbggoIFbQ,797,0.7903046823007592,0.6411763023860865,kFpEMiGPLSFfYTN,XVGyOLgoAKAVfSObW,TWtnFkMPyYFcyMY
6918,zSAHgpJZ,674,0.45624515127431864,0.30075874801970204,PdkMWTeRIJNlbN,zwgPGxzLwgo,kSdULANwqyMlPzTzZgT
6919,ZiBAKqabvnTK,124,0.5026104736916798,0.9251389758759947,zoZHirXze,ZpEapjmZPFxsgXjhRKW,RFbclTvoNuUQdc
6920,xmkRA,156,0.46785163135285535,0.29979069804738023,QWSEKophiTEybzk,peeUjR,QssDrPMjpIzFhDwj
6921,alsWjZBCMmMND,682,0.9069414313887352,0.0678918976594427,ZuWQYSbUCfyOlmreFvux,gEMyqOjFmqtPw,ogGmUHYMpjDj
6922,uyJyqnXqm,653,0.3283167331890172,0.38643216947584724,AePBdsGvqGOYzDlFf,JFtgqeKrJE,lIpCFrLdOEQccSHw
6923,XvvHOJXBmWRfSQ,852,0.9019663681689424,0.7477537745387237,ZvHqWhdOwGVdzAcbe,OtNnXKe,OcAXKbQXQPpe
6924,pwQNX,222,0.5126861394534254,0.5944283649635409,jlQiSToQJ,eoyTTihPzhCzcoa,zdakRtZQaVakvhxOCI
6925,xIrNP,401,0.09386426657419344,0.4204097637079075,WrCqhHWIfaSjW,sOivzktZu,VgTTAuQTKmh
6926,ZOHgSPk,998,0.21621371157833436,0.46770251974248056,VrxbOOaZhD,qedXFNkOzsyTsYYw,DikGc
6927,rZdtMCBJfXbfnVyuwR,538,0.07205017162743677,0.20265748822465146,DsnSMYQop,sgWEJV,ePFoVcDWB
6928,jLyYHrmqlMJC,86,0.8155220436085819,0.41421837839467457,VqPUJIqSqmjaEdob,edhMpQeHoSjpU,QekXqQWDD
6929,cvUEVeRYyyDVREha,958,0.2877740208617645,0.6467174596028334,oOIraGrNaqYSTrA,zVbFlnWC,zxAPUgHKfNYBsb
6930,jtGTkdrqXBkpyz,155,0.09426070998304237,0.08030889703370503,vCfsyASghA,ICMmGxqncECFUsnfZiS,DMZHTZrvcLvMYjwadi
6931,UzcpCllpGdWNWkU,165,0.0508212777227256,0.9950742118126539,GhIceoVTMjia,hDQWJKOzhRNnRbYOKWUo,LUxvBAQV
6932,TfMxQjZZj,456,0.42265099422244523,0.8530866517942204,YySvZxosyfioAICeWG,BDHCp,HGhhgveRuRKMhYlOPdgb
6933,FjBhoStQv,961,0.07374523699741242,0.6026108737275555,HKjaRVLJhWGNfWEvC,RTApuY,WsJpYVlyoWQa
6934,QowRBNyIuJRFZZkwSnfq,574,0.6025521380131409,0.0013703763253594126,znzZjxPOzIaJZEuRgIOV,PoApcubvSCXTWKii,oKDPjIoQgE
6935,BTQvBglcwLWScYlGh,592,0.5097801007727434,0.6225823820758146,NHVwhsgtUD,PuDshjysKeEUQIQORh,kRDznvfcwISNLJkSojv
6936,NKrKpieI,421,0.6868199463602632,0.10265094399458252,RhnjNwEttTaabEO,GSVJW,hqCcsrkGghuHzA
6937,RAXPJ,507,0.9377427643652411,0.1084481294833064,ZNmoLT,bEmmx,JZOEjRbyDiYNZTKhi
6938,QEtEbladtfFedCJT,33,0.5822737618229318,0.20267053942092694,fhEHNiix,LfzSaBLxpuktEYr,aUnhAEAoMoUvNybsG
6939,dNAuCJwKkk,635,0.6006977683812528,0.053279397949440144,fSMQcOwYPsRxuB,VVufntfOUzzaxwIY,fHMbYplNcpJonKBZr
6940,UHIoUB,473,0.4461939858131809,0.6347307900631795,zMliykMKvOjFdxcNgEA,QoBHpVrqwvPNxkMuVgU,UtCbpMNWvixHJkoSG
6941,nSUHOcVHWHeUA,449,0.34470344574691636,0.11534287212488692,ouROUiAoboNpSBMMrp,QqknerFqQXlTsJDT,CvqJKPoUHEQHPFS
6942,NTwlbOYIXYhWnFuz,744,0.2635780598598221,0.7827708080328573,UEUbkxKQQeLg,iFNYnAGsLhi,McpHb
6943,SySbgmPDnRVe,139,0.0022778694792489063,0.6835252494794442,jgQHhsRhSSHbslWtyv,kHbGausPIMUT,qeySlqZIbrpsTz
6944,MVekzTir,251,0.3749730183598815,0.4261711882441005,pWjmIPTAZCExEO,CmmigdeD,BONxISUiq
6945,uSpDDn,405,0.04231113308158396,0.33045046847155046,ZwqleUkVnS,vIDkWqjHmngsluo,mBLwrjvkLSjz
6946,BPkPidAQOEBuAsWkDpc,699,0.19193087001674825,0.4877438331721078,IXcbBfyK,IqwhQcR,CPCbPkKJbCg
6947,yWjqRKcNEdMvxONe,452,0.647966365802693,0.04660538131867109,WiwyVvWuZyrlS,EMkgk,fSjoA
6948,KZBFBV,320,0.8629888986580104,0.22710960081975418,YVyLRQONIMIPNAzv,diFbmGWqbAtdC,PeatZBafPIAH
6949,YIGPSAg,551,0.5899704808245648,0.8167011633176637,geljTSQULrhGYJB,pJxYxUfbKyUdPvldv,hJBdYDuQDKZ
6950,IRTSjsQRCozuZtiPW,345,0.620733934177006,0.022446535903172693,KTLxJfVKyLjDZpSFwHTi,WGDBEc,DaiWntKC
6951,UYXUMX,984,0.3521362754280708,0.513052997415786,wRpoKkyZAxUcXBDR,aZJuGLBZjxTF,HtrELoVaJqKJNjQ
6952,RtMPERWyDoFNvS,899,0.4486845799739497,0.42290895599731637,PZZJAUgrDabGrAyHx,RdgcWaE,HxSClTVWvvol
6953,kOOuqsPLzgIcfFYC,724,0.7399504593582703,0.27647256911441753,jZvJmmLxqGskNoJh,moxNTtMoPfzvxvvDxU,gCiPVEUooOsuQRHilIJ
6954,KKXisLRNWXlYMkzB,538,0.1180981946031221,0.921929092953321,sYiuEbBnmJsEBi,CZCDNYNUAhwpvwMbw,yyngTVUXWyfJesAX
6955,tauKAbmcPgRuLTRdSo,332,0.4135664589046697,0.3055035761964906,cydUuLipppiXnDB,wyGanOwZAkBgBGNl,DNAbvtpQV
6956,hCtHMFfmFiBkXHjBOfUd,880,0.9921072192751197,0.06825321253255334,nmtMRrhuTcKiucHMRoI,MNQYGMZjXYsEUqb,wtjTrBhRMDFm
6957,kQACltSRuYvL,272,0.02525466410165078,0.02085697735459391,PhtHYX,UoovuHIZGFpheB,dRnWXbhInEwVsSyr
6958,knpHNwHe,273,0.607639649690259,0.9623016768718432,wjECKAzs,NDdcKiquIGvGtantt,ajuvVpPuFxqxvsOFuH
6959,hlATEFxk,721,0.972373725082553,0.7341802605046388,QtfokME,xEnghBevsvzoL,cJHHjHbEheXpg
6960,iCsGiJPPc,160,0.5455887392360235,0.8626550629075108,YUkayUnxiu,jySUUJjTLPGCrpEFBUhv,fMljYVgPWbdY
6961,QGCJjzdLKfdFmvUViOW,677,0.0038426286278028243,0.4780283756067917,BpVhDpTCrKKnya,guvIn,PXVrsknFbRNoTmUrqKQu
6962,gjZvH,38,0.3578944003113307,0.43974732901634006,LFJsarbDGAdfpjYP,ApoIQgqomFYXYeVdO,oaHgAhiRBfaCq
6963,hBoKUlLRzfn,740,0.01743477882372957,0.738468070201383,skqmIXgdUUk,ueRMjCROxIlo,fVLjjlLVXG
6964,rTRzLepnOYOLXdY,618,0.5754187765175913,0.09958149200440547,zHePAlmJWmbZ,XkgzoGTjRj,QEtEmK
6965,OtBvfRdPbQwH,683,0.45664848436748806,0.9268766775249181,cgILbNRjJZQurrN,zwfVCFxxCBzbKM,cJEPwzQ
6966,fBwdU,558,0.7221586903659365,0.6311221252071572,WyaCcWdTeOIafra,ijydtA,zSAaMEZHAvtiOSWDXSVl
6967,tYjgRiASEEVtlYr,66,0.32931668426246485,0.681748550138715,LEGeWAyqYIC,FuaDXkOsDZrPOc,CDCwTyBlYBXrETcG
6968,oHAudIAvwge,611,0.5839480278809661,0.23301308809948817,cSxIfOHMrOHtIXS,auMDNUvRNFMtPrC,mHAwbBvwAFN
6969,zgMJEmLS,921,0.2167867089879001,0.6839444342123877,tEhUQRCn,MCCOFCeE,iRTLTjAWJNyHQbXBUbn
6970,vlPQNJQenYmPGVWs,702,0.6795429148937597,0.09678849120354638,pkvxOYVBgndwVdGMvJg,cidLveOITSL,dkIrgNkszqNBAE
6971,httBxFwMZZrAEYcj,787,0.02112814399228602,0.5272464643305238,jKkSGZ,CmIYBGdVOYQFrzy,CGSsWHqfNNyuOocYsA
6972,BNYHHJRlJSpfSmN,350,0.18019036551132805,0.40830477895899264,PcvwYXljHac,GdDZAbNa,SUhzKGJaVUapsWvgk
6973,rucAdWzkXP,310,0.9262170312435621,0.7495815173502883,fKSSkgSqZwOAQGaGDn,lkVqHXtE,uUUniheutWMeZdXRcyY
6974,pnlZmxwKLciJeQMvk,857,0.6926813902090523,0.06892926032346391,nlKyOTgaVwy,dYzGcjqaRkeUt,cYvLk
6975,jargEOYJsqAHANnG,77,0.2810944512949446,0.40606729117012197,NsiQRpAtnxaHZ,ciIGoZKdYIyp,gUyhzeVTnaNKnjU
6976,OrhlLWnJ,638,0.7383368590158841,0.27414047808473474,xoSPWfBRfHkp,GVSIREovhMJfJyGPtEdc,LWLokPhUmUOJxUU
6977,pQFZBtdBlCUt,914,0.5221628465872288,0.3969587871943867,eXdZdmmyVTGfn,YIVSJ,ZeWUvsJlbQXW
6978,osLMhlUZ,87,0.17618138688059382,0.08745924162043361,GXMtdFbC,clNIAqEF,LkVgYKTwmoN
6979,rqoeVUcUQLpihTiz,396,0.4275621971185083,0.020472335959697552,lWixTaBVCRpTcS,sOWRQPVceJBgbfrelphc,dYLxh
6980,zJCevaxgtQmXfqhdRDCa,133,0.9719163136604061,0.5149675853171218,ltlgOyDleT,JiTHAnIUHraEixUnIN,VCOcpWqNJ
6981,MhymicUH,421,0.25610545612419233,0.04990091064540403,cPaCVwqbFY,rabdUobUInULKJn,uPWFnnNamrWEUlW
6982,wIVaKtSNnLkZZOiUv,819,0.2580198531101163,0.1649960172942032,fsohMgAePeLFFjUWCoWR,pLywFXMFnQz,lrxqiJQBKRxwyz
6983,EgcYTHieHDodUkf,495,0.012019071442338047,0.3378985710759246,QgtzzHkwjZKhBYtoGf,niQmQvl,OOGRd
6984,xmNHyzgxGFneGjSonMbS,650,0.2565650100876389,0.6645791278906227,rLXIOUGJh,BOsPFMIazIctta,RofUrxSGBJcicbo
6985,uOMWjbvBLCsj,674,0.46828811055379616,0.002772498357909714,pWkaJROKqe,xAcgwjfC,vDQhJvToGTZtnlwqiOfd
6986,JIXkKfJZSopVIV,500,0.9235950066454629,0.37076706833007156,MIVnRTxdk,fNyVFLXGGvWwWRdcmy,OiuSZi
6987,wJCfCcIkeFnhr,608,0.4906338629944307,0.01559076171272089,MHuwQBhTT,FBtPOHUwVV,PnMIzUlZNEjl
6988,PqFYATYrypdoEMw,920,0.6958968953576221,0.617979210262996,QYIzhJVOcvUtpGh,dUuhPKoDUximuQbD,sieaZ
6989,uIpdqlLIs,393,0.6330251863027173,0.9604278414485127,ltjCdxcjmZQKLI,SimjaOSnn,psFFmiUQYklOJChB
6990,AQRaSBh,164,0.9746126988780867,0.32969737363207186,dweNKVqqrcakODknv,popZMeCnHYMAxzBbT,SxbHygcmxXRUnfJO
6991,CfbFyYpcHhQNbFjGrNq,303,0.470169769835142,0.17877321277402491,TFPwbVVe,jKxFi,Wvgpm
6992,ndotB,537,0.09960332621679424,0.3154619453101136,NrMcXZgLjwFrWHw,KKSNNzsjZ,rGeVWhEQnfAXqQZxBJw
6993,ylxSZyVdZHJBUgJJN,153,0.11382767411571004,0.9016150774132083,juprFdPQTUE,lNMBYdNwcrgOKoQlMxb,VmazNmDJ
6994,WuzcKqkFzpdOJAw,751,0.5620512112101161,0.8734822714933311,QFXgUxHkrr,fFshyAYOQ,orFmFePzqLboYKP
6995,kNUGBUUK,850,0.22090607711757804,0.048459081524452885,FTcoIktkBc,ayQiDtCgDG,PPVuFlVwDSlZMzcU
6996,fRhmWTWLHkNBmuSXFbn,387,0.32436751042358547,0.27123069659701415,qDRDjUofylhsIxUhp,LRiaOknCqPuvQF,oSsihB
6997,Tzemoza,402,0.7126085282764847,0.5816239721059454,UJokZkzP,NJAXuGDd,AcZIGhAO
6998,AWBIJwuReZAX,799,0.9995389733948175,0.9541925354387287,QrkEGgRN,GsLmrv,FEaTV
6999,fPwUBzuaVEJLjGeLI,381,0.5049927659827065,0.6428605515351603,XEHbOimymtnPZ,OOgJAswzSb,CHySuNf
7000,FlbCvksSWExmiThu,404,0.4848790930191845,0.06688584844587964,wozdAWBFaJDvY,dEltdQtsSr,jdzOb
7001,WCEOMySmHZrA,141,0.9748701204904225,0.7140533828011109,lMsiopCMBfiGVuT,YhCBUAuCrwzRZjzCVkRS,utgNolbWtdK
7002,CUUYtnKWZkGvP,267,0.3252303945828028,0.5676393095124093,qGcutBfySqBUAV,WTVoXa,ByxelOXJjzTMrLfAgn
7003,RYwkXqOPCDUpG,697,0.5792755772058904,0.008256181783900085,flxlik,kRXYuwuDXmHzNYQD,PLtCVuPOoLVfCOGk
7004,FKtTFcvXFlvducHD,733,0.8567515644078535,0.11077165306993142,qUJrfPCISToOIlNXdByo,AtpUlg,CrLbTpXwaTUAIQ
7005,ewpRVe,541,0.14876986612625487,0.3622778223307588,hJLNsT,YhYrvb,xnsuqueyTWckJiFH
7006,JrbgRsFCJILxROpqTA,190,0.34212848057625067,0.6674623841642577,pAqpsUUhd,iFeyjaETgXAQlp,nfJQOgAYjiGTUb
7007,bpqVJpcRJh,440,0.3499400553576715,0.5453066014132004,RwHnLGR,YHjjuImpYKPQialXRqX,fYiPqxiWfZqnEjqO
7008,rNIFrHDLvgAo,302,0.258705605912917,0.9051144423776794,CNMkvcpXitkeCJbERg,AnSjhgDsNHBtqvgmE,SLtjt
7009,jCGlJVAnF,89,0.936757344976714,0.05896284042164279,OgVLn,MNHdFIgoZdlKbadYzicu,Qyrgr
7010,WJZfincwktOyVZZcxBcR,659,0.7851935942590068,0.6416078147430172,ALPhjgm,TlhXpLLtQEZj,GKluuCSmOVvSRsrVD
7011,YZOaiQzAO,140,0.5054627396580682,0.43484345741872565,zYoGSXvpcLtSrg,VkwSPCzxEevwVnBa,PQmCtJzpmBAzMscf
7012,glzKgbyORYVioXG,135,0.7647303859474905,0.13077600059607386,WNGOjbEn,bkhJVjQeFNx,OckDgNZ
7013,WjdtqJmjAagnmwr,606,0.5496411123496001,0.21578542850041005,qiovCRRV,VvfPoamgBTf,GoMqQwoMa
7014,PugDSMfg,490,0.7641297320455417,0.4192669577732152,guLRkZgJVxXorr,FnnZcBqobcnsGICUCgQQ,WvotglqupgnRypvquJ
7015,VPYCGMnIZWtDiahAT,293,0.8910756395315901,0.475368517327061,QWNDOOiHZDn,gbqemopDXQybRv,nveKM
7016,opQLLFvZuANtsNBRTF,994,0.6973789082808557,0.6771691533036093,SvUUXJHP,OQmzUliwXaBxI,axNhMVJscHtYjMkerJK
7017,zpsiYQYCrTx,173,0.7486388348982135,0.5989273243192711,HcoZiIKihWxWn,tgkyrBBNdGhI,lQEqSLBAewkjRaPX
7018,DvSayodJijsut,645,0.040613945303632604,0.561275341445126,VWoML,SiPmMWenULJmdiiIQt,jAmqPniltFvG
7019,zJyPpcboKjFOSqmvTQ,329,0.003325528019477386,0.0445384428040968,USIqthuJnJ,oBBlYHDmxTLcQRpB,bPQeaCasjVzjmGHKFbMh
7020,cmHkpIr,899,0.03764792259387939,0.9226378505616976,FaMIdFxxqJLUJMtwwL,VIDBoaVvqDxe,fJVJrjUtpGwjZ
7021,OqhKsyHMafYbd,183,0.3498085387151926,0.1995382203174153,FjnBQqpwqFM,EiZocDwYzRYGTY,FjXbpYfEZ
7022,AUZxnB,641,0.814776259217915,0.7546185671626546,eimFGiikyLjftXWRBBv,fnOelLFdY,nMNTk
7023,RFStFh,590,0.5575658330038615,0.9044625828420233,HLNIxYL,jYnkJSyKBpi,EHIFROEKVE
7024,QQIIpfUA,48,0.8240941201908611,0.8006599140365271,taSorMN,srIbtNbsYPGeaL,SmyGz
7025,cMhGbrnbhIZMmzcxMeAC,994,0.07079284569893818,0.6406835225390024,yFPYLzwAPdDpqNxo,Kjgvc,TMpxPEWszpZCU
7026,NyFVzEJRxmbfCFz,428,0.4070964227611811,0.9522271261647424,eFshCHDj,XmOkGQR,pDmmmOFZBsz
7027,luciQBjeOCIy,541,0.9403805278545352,0.4932302652996584,MVkvwBwrENdnlGGpz,jAmraGFkQEX,RAJsKcfcqhATjbBHYg
7028,hjaqSOpFxcNJuZ,877,0.7743642641580301,0.3439716116282764,NourHM,DcVkjmQa,oPZPzFBPXQrZQVNoEce
7029,eHvyTXdSKQNOMhiyyLn,141,0.6810819889260036,0.09952984636520879,FPuZUssnYMmyxX,tjwAaa,bKGVMrXBzx
7030,cjKxzxgyjr,612,0.7695522600126897,0.622659765100774,MjfiNYpd,ugBBO,IJzIjYUAh
7031,VReiDuH,490,0.9360594311669879,0.6882744260838533,wwAbIrujYqQdjJ,mwmMubKZCZqP,jeMVTEIeqbQxrtyi
7032,lMQQBoJJVOaDnmMK,438,0.9999147285262271,0.4151127781935542,rYvuUoxxce,UFJmMOELNpOByWY,LqcCQId
7033,KaiGDABTskERAhmbB,18,0.7947868041994872,0.8977691150451895,qAJBhZRkvSjbxqgL,aSZTHZHlNJJxrK,GIfIniYIsFkKqxQtBkQb
7034,jBecAapJEiIusy,514,0.10558283913596256,0.6501458538890237,yjyGQLpGrhmDesPHbFgs,ehAYhqyiW,fCNUfg
7035,BuAUdpejbE,806,0.3350846102438523,0.42739516920003207,OifukHux,YgRCZkAH,xRssvueANhv
7036,IWHjrAtTYookSPZybd,429,0.845706877200889,0.6122789287216971,PVzVoOBSX,wFGHJ,kUeTUzXW
7037,SbydfIXvzFXkCwZ,582,0.7625018546920301,0.38376996723140877,phkbDhbzq,TbexDkwbOWZ,HayUkDfmmRAXzHRCfN
7038,KxHYj,111,0.8182811930783327,0.3461633492437298,bdtSiPXAak,xDepViGQ,arcZoX
7039,vWjOsTKxkSrvzCqgtRcZ,398,0.668186659133144,0.32014565896750813,PFAjMVBuXPzzQyMfz,KTJtzFlHLuVgUAENkJp,gbKRNCZujaAjOXvcjLBp
7040,FMVdCzFIwSdx,672,0.7253374021127971,0.14250207585048213,hqhWJThzwYvQ,EcEJc,RyMdibwu
7041,zwVvPw,553,0.710353496482424,0.6057301085563361,JCmZhHRDNtGC,IKpHzSDOPwcdmX,mdPylZOIMoRfvAiMZL
7042,pGpkR,546,0.4810752096928965,0.22865790481032278,sWFAdMDidCL,DgmAKfka,VFlBNiqIFtcv
7043,xPWoZet,747,0.5116782990353226,0.11960188381426862,dgNDu,VyqpEcejErLv,koNoC
7044,SRxvsUpQCgrZd,384,0.2760467791718749,0.11471518837083883,vIxkOHUEGzIgTUrHtcWp,cysNEOyb,bQbsgTPlk
7045,FNMym,503,0.4092339178154396,0.566034989340571,CnzKqTKdzoJ,IbIEzaVSaIR,zSDDrtr
7046,KcHkKxtxwKpJvQVK,427,0.0013464916357915913,0.971053503562411,SXOZQtjCOb,GdVQPGMcktzlrRJgI,rUKQAkHYbCjk
7047,zgJWEnDcBXK,789,0.9565976610906984,0.9533361467205532,oNGPE,eKcfPJqISmngwzzVsgzt,SeRqefu
7048,OGQXxeJEvZouZDKf,665,0.5679741957300479,0.2175147000880081,iGHQGuCNu,yPwmhJtvxgIq,cqbhaHNfZ
7049,didqv,205,0.9221170623380048,0.7886792873433887,zyJESMGRwdmeUEEQCYI,SnANSCLUdBUzV,nMgNS
7050,EESiJ,206,0.8486086845790619,0.21903512948955783,LOkXlKbLJK,mgCyqseJRjzF,tKRmkjwlXzz
7051,TzPKXZneZCmExjxV,392,0.9486304658636765,0.8444564691819746,hmzbpNHETgmtAcmW,cXMBbxyDpWoFETdkx,OWGvqoPs
7052,tHZiPrAOHwGQIBiNpNXB,654,0.7855661829581339,0.9157023764536999,sXfnEVLlgEfa,cesxkNgWkOoMUHWEONtP,yaVbRPWKL
7053,TqQPphehrqM,555,0.5261467281056366,0.7712210828652928,CdkUPmTRdKpizb,FElbBwUSGMBmmemNBSTj,duXMopDhwK
7054,trYIUZpeCJij,75,0.35944074394379566,0.10091336091517633,HeVTIqhxaXQohOiVJZb,btACxTffH,OQbrlIWOSLDLTl
7055,zDUiIgotEUF,825,0.3538004943261922,0.9603594265757749,rnHPPFqXUwXMUVNxYcN,iXWEgYeIaWdDRcqYWtVF,oqxmm
7056,ibfsKQZUNgOpjHnu,52,0.32370242798860827,0.05362059447916312,ldQkpgePkWPz,WhmflvwDdJkLiH,EqJIHCndKDFrkeiMRN
7057,nDABsFBA,716,0.24040783560770618,0.505559827322184,QGcsxATFfV,bNWzMSBJesyyC,iyVCfAaLI
7058,BBLAqxKxGjDWSSm,642,0.6285891021859097,0.2870915529625616,IHXidCMvm,sXobsFX,XxrMDWHzcHCCnjfncfNY
7059,hrnxcEWugsUGXyalytUo,551,0.18655303646861898,0.5832075417782067,iwdwkgKBTvvSijrR,TaNQKKio,tlbtPFQXVVGYSJxEwf
7060,hJiKVPOoWa,914,0.6025897771629601,0.7969134711454008,nMqPsbhgfSjlbLAjzciN,vQEBe,FcCeKinC
7061,MHpQWZLgGmVEcV,793,0.23639161064879521,0.31909924465721884,iXpNNj,wuIJFcOrsqP,GIMqQW
7062,gbURdmVtNlAJGoZk,823,0.2848124742306898,0.05711779748892998,blZJZDdYzRzuW,wlmFyUdFISZNQEr,JCecyFoQMLfkCgC
7063,JmUjrPNTUlpdV,731,0.22714387277842385,0.9255141305226975,abeafQNObwcQR,DWhLnFJDpzQOB,CSYgiTscojnKdeVeQqR
7064,eTEsRgnZGHosbE,45,0.5363229460092449,0.7619075109901705,YPSAhimIUZuOXNGmdDS,bXHpSAyYTbFTPjtd,HHgpQSGdKLXCCfPdOEJS
7065,aZfyRHMCpiMruivC,374,0.9229050856863943,0.5001413722484822,REHoSJJaRRVtGtonuWbR,tTVQKAsac,nRwAtPDIEvVJfpMWxgto
7066,PWptzShgmVs,43,0.23461435578716272,0.8361855883390263,skrwc,pdOLprwLunErTJHFbODp,fUBOZWs
7067,AvsZs,360,0.1106966899043561,0.39781837102678863,VbOlIoXAaJciwPMnEb,SqaDLQMyxiqpkckG,KdjZJrV
7068,lcebEs,774,0.31743783779645673,0.4676600828093451,nABRgEdYeV,jmxjrVpfXNzAlTzBl,agYxdvWvzjrOoydXj
7069,bjXUvaWOvKyoOthHiDHP,318,0.42233541544066544,0.06359077059918594,vYwjmqFmlPVL,VavqiiSOmoTNJQVCl,vJHtUlh
7070,sEYHO,993,0.33797438707423466,0.6844786605020987,lBTVSBHssI,fjvkEP,AxqXaBBCUQYJp
7071,JxLLbGxOhebihJ,546,0.4062264259145115,0.07615818852994172,yVkza,NBlXBfUQqtDMzemt,LPjlBR
7072,sqUPIz,512,0.7429200539870902,0.46655269968731883,BuMZoiUdU,FvGEdoOws,DpfCancUsyZy
7073,HEqQqhGZwdHi,589,0.567299624843643,0.19406820354027055,yLRtSsST,wdhvRZTBMjHmtCf,kWRUmS
7074,GizxYuFND,903,0.5618457437669027,0.25248636425078086,MqsQsOaowrRCuY,maBQoMN,TpukhFTxtkfcC
7075,gKibpoQvmmP,270,0.30481588776055824,0.6583870779597503,GzgXCyTWwa,DcIup,vFmcgqhuNhyOg
7076,bZEFmZqYZNu,474,0.37487268276118446,0.5679242214598164,CzFmc,rTVCwkdVcjaJQ,hTAJayIuoaFJiPgPiAPj
7077,DYDlD,246,0.5379949742545307,0.8720087020354015,jcXSJpOHudmxEg,ifUYRAhOzOxeXdHHGIF,fLtpECvAYPlUnGFN
7078,VMRxRZCwEUxUXnRnGh,99,0.5778412062766854,0.12803191051691531,auAdecvPJITtyTeFn,xLPQTTCPbfMSFRuuRcZA,cqGBZu
7079,NZibQA,865,0.9777977655188884,0.3857794456347666,fOVmudikZITYaMqzrrgM,tVQkAb,AFnjJbyJdf
7080,MANFiGxnvhFZVkhjfEXX,351,0.3647896026962001,0.846296277258643,pbMeJENWzfFbxiMTMPkp,xhrsTjDuHSF,mgwQPL
7081,MuERwWuKljGbJ,118,0.9727564539203702,0.5570831746241416,JGrgjChzonoFOjOkvaYz,ujBUOXsIdueDMoOhoR,mxGNEuxXNejwPxgAj
7082,rVQDVrFHPmwjEcYEvQU,815,0.6102859616566388,0.08795068300576603,hyxYISONQFdcdqZ,JhJkKTD,iIcKwQ
7083,fCGhswOttL,254,0.4588520461967236,0.7145195618095955,yBqRkyfhu,eBYtGozsfxdjwarnneW,yJyra
7084,sSEtYbqbwfB,935,0.7016871174691389,0.9392260643814451,NvlMaSuYBxjKMkf,tWuGJWgyxpdjslMLh,CaNnREZF
7085,MMRAgesAF,692,0.6689062087102208,0.6186769516966983,iMdYwokyGafnUsD,gfdJRCASPeAooclx,snBTNcSoLgbWLcBBH
7086,pJRHDdnApWld,541,0.2786481140075895,0.2064494299164622,exwaN,cZsKOQAHkoWMVwd,aNIAvKYnjQUyoCBtV
7087,CilyWuVTIBcxZEsIfA,342,0.3625048709090787,0.08093818504696504,jkITxOeodhcwyy,SRRSSWSVayBliHAOC,nfOJAlpaZhuhLBhRck
